abs_frame,sam2_label,gt_id,block_id,direction,foreground_logit_score
1088,2,38,1,earlier,0.9791510105133057
1088,3,75,1,earlier,0.9782322645187378
1088,4,113,1,earlier,0.9819270968437195
1087,1,14,1,earlier,0.9746703505516052
1087,2,38,1,earlier,0.9819570183753967
1087,3,75,1,earlier,0.9602994322776794
1087,4,113,1,earlier,0.9875395894050598
1086,1,14,1,earlier,0.9683029055595398
1086,2,38,1,earlier,0.9817757606506348
1086,3,75,1,earlier,0.9786561727523804
1086,4,113,1,earlier,0.9885388016700745
1085,1,14,1,earlier,0.9696601033210754
1085,2,38,1,earlier,0.9868345260620117
1085,3,75,1,earlier,0.9874662160873413
1085,4,113,1,earlier,0.9854151606559753
1084,1,14,1,earlier,0.9638601541519165
1084,2,38,1,earlier,0.9877097010612488
1084,3,75,1,earlier,0.9709444046020508
1084,4,113,1,earlier,0.9846249222755432
1083,1,14,1,earlier,0.9689350724220276
1083,2,38,1,earlier,0.9846940040588379
1083,3,75,1,earlier,0.9801043272018433
1083,4,113,1,earlier,0.9841184020042419
1082,1,14,1,earlier,0.9717870354652405
1082,2,38,1,earlier,0.9817239046096802
1082,3,75,1,earlier,0.9874001145362854
1082,4,113,1,earlier,0.9863223433494568
1081,1,14,1,earlier,0.9720893502235413
1081,2,38,1,earlier,0.9414029717445374
1081,3,75,1,earlier,0.9644440412521362
1081,4,113,1,earlier,0.9875943660736084
1080,1,14,1,earlier,0.969598650932312
1080,2,38,1,earlier,0.9867070913314819
1080,3,75,1,earlier,0.9729996919631958
1080,4,113,1,earlier,0.9843174815177917
1079,1,14,1,earlier,0.9699978828430176
1079,2,38,1,earlier,0.9855955839157104
1079,3,75,1,earlier,0.972465991973877
1079,4,113,1,earlier,0.9882139563560486
1078,1,14,1,earlier,0.9706517457962036
1078,2,38,1,earlier,0.9910995960235596
1078,3,75,1,earlier,0.9709733128547668
1078,4,113,1,earlier,0.9880637526512146
1077,1,14,1,earlier,0.9669654965400696
1077,2,38,1,earlier,0.9940599799156189
1077,3,75,1,earlier,0.9718995690345764
1077,4,113,1,earlier,0.9883357882499695
1076,1,14,1,earlier,0.9686798453330994
1076,2,38,1,earlier,0.9935815334320068
1076,3,75,1,earlier,0.9821049571037292
1076,4,113,1,earlier,0.9879146814346313
1075,1,14,1,earlier,0.9727809429168701
1075,2,38,1,earlier,0.9939264059066772
1075,3,75,1,earlier,0.985461413860321
1075,4,113,1,earlier,0.991691529750824
1074,1,14,1,earlier,0.973975419998169
1074,2,38,1,earlier,0.9925887584686279
1074,3,75,1,earlier,0.9894247055053711
1074,4,113,1,earlier,0.9909887313842773
1073,1,14,1,earlier,0.9683101773262024
1073,2,38,1,earlier,0.9932456016540527
1073,3,75,1,earlier,0.992257833480835
1073,4,113,1,earlier,0.9902706742286682
1072,1,14,1,earlier,0.9645923376083374
1072,2,38,1,earlier,0.9898188710212708
1072,3,75,1,earlier,0.9867973327636719
1072,4,113,1,earlier,0.9914524555206299
1071,1,14,1,earlier,0.9644203782081604
1071,2,38,1,earlier,0.9898568987846375
1071,3,75,1,earlier,0.9883134961128235
1071,4,113,1,earlier,0.9902504086494446
1070,1,14,1,earlier,0.9782976508140564
1070,2,38,1,earlier,0.98721843957901
1070,3,75,1,earlier,0.9833820462226868
1070,4,113,1,earlier,0.9907727837562561
1069,1,14,1,earlier,0.9749400615692139
1069,2,38,1,earlier,0.9814231991767883
1069,3,75,1,earlier,0.984939455986023
1069,4,113,1,earlier,0.9891056418418884
1068,1,14,1,earlier,0.9804397821426392
1068,2,38,1,earlier,0.9822344183921814
1068,3,75,1,earlier,0.9760836958885193
1068,4,113,1,earlier,0.9898954033851624
1067,1,14,1,earlier,0.9760019779205322
1067,2,38,1,earlier,0.9839028120040894
1067,3,75,1,earlier,0.9834882020950317
1067,4,113,1,earlier,0.9890716671943665
1066,1,14,1,earlier,0.9735575318336487
1066,2,38,1,earlier,0.9788241982460022
1066,3,75,1,earlier,0.9865513443946838
1066,4,113,1,earlier,0.9902342557907104
1065,1,14,1,earlier,0.9708507061004639
1065,2,38,1,earlier,0.9664088487625122
1065,3,75,1,earlier,0.9876405000686646
1065,4,113,1,earlier,0.9912184476852417
1064,1,14,1,earlier,0.9753862619400024
1064,2,38,1,earlier,0.9697744250297546
1064,3,75,1,earlier,0.988558828830719
1064,4,113,1,earlier,0.9895761013031006
1063,1,14,1,earlier,0.9784014225006104
1063,2,38,1,earlier,0.9660534262657166
1063,3,75,1,earlier,0.9863466024398804
1063,4,113,1,earlier,0.9878373146057129
1062,1,14,1,earlier,0.9761271476745605
1062,2,38,1,earlier,0.977584183216095
1062,3,75,1,earlier,0.9882970452308655
1062,4,113,1,earlier,0.9872223138809204
1061,1,14,1,earlier,0.9750535488128662
1061,2,38,1,earlier,0.984411358833313
1061,3,75,1,earlier,0.9897666573524475
1061,4,113,1,earlier,0.9880208969116211
1060,1,14,1,earlier,0.9738990664482117
1060,2,38,1,earlier,0.979285478591919
1060,3,75,1,earlier,0.9875503778457642
1060,4,113,1,earlier,0.9857029914855957
1059,1,14,1,earlier,0.9751487970352173
1059,2,38,1,earlier,0.9784876108169556
1059,3,75,1,earlier,0.9885655641555786
1059,4,113,1,earlier,0.9888822436332703
1058,1,14,1,earlier,0.9682531952857971
1058,2,38,1,earlier,0.98147052526474
1058,3,75,1,earlier,0.9883120656013489
1058,4,113,1,earlier,0.9877966642379761
1057,1,14,1,earlier,0.9730405211448669
1057,2,38,1,earlier,0.9817934036254883
1057,3,75,1,earlier,0.9894823431968689
1057,4,113,1,earlier,0.9885340332984924
1056,1,14,1,earlier,0.9731400609016418
1056,2,38,1,earlier,0.9917145371437073
1056,3,75,1,earlier,0.9903034567832947
1056,4,113,1,earlier,0.9871842861175537
1055,1,14,1,earlier,0.9658989310264587
1055,2,38,1,earlier,0.9909383058547974
1055,3,75,1,earlier,0.9894134998321533
1055,4,113,1,earlier,0.9849734902381897
1054,1,14,1,earlier,0.9724047780036926
1054,2,38,1,earlier,0.9796490669250488
1054,3,75,1,earlier,0.989861249923706
1054,4,113,1,earlier,0.9885388016700745
1053,1,14,1,earlier,0.9731379151344299
1053,2,38,1,earlier,0.9848008751869202
1053,3,75,1,earlier,0.988611102104187
1053,4,113,1,earlier,0.990614116191864
1052,1,14,1,earlier,0.9749212861061096
1052,2,38,1,earlier,0.9868726134300232
1052,3,75,1,earlier,0.9902310967445374
1052,4,113,1,earlier,0.9898274540901184
1051,1,14,1,earlier,0.9732279777526855
1051,2,38,1,earlier,0.9858503341674805
1051,3,75,1,earlier,0.9898749589920044
1051,4,113,1,earlier,0.9921447038650513
1050,1,14,1,earlier,0.9778413772583008
1050,2,38,1,earlier,0.9810430407524109
1050,3,75,1,earlier,0.9903374910354614
1050,4,113,1,earlier,0.9911399483680725
1049,1,14,1,earlier,0.9790499806404114
1049,2,38,1,earlier,0.9857945442199707
1049,3,75,1,earlier,0.9923408627510071
1049,4,113,1,earlier,0.989944577217102
1048,1,14,1,earlier,0.9794228672981262
1048,2,38,1,earlier,0.9884726405143738
1048,3,75,1,earlier,0.9922086596488953
1048,4,113,1,earlier,0.9870749711990356
1047,1,14,1,earlier,0.9798897504806519
1047,2,38,1,earlier,0.9830934405326843
1047,3,75,1,earlier,0.9931848049163818
1047,4,113,1,earlier,0.9855900406837463
1046,1,14,1,earlier,0.9805309176445007
1046,2,38,1,earlier,0.9869483709335327
1046,3,75,1,earlier,0.992741584777832
1046,4,113,1,earlier,0.9892510771751404
1045,1,14,1,earlier,0.9814034700393677
1045,2,38,1,earlier,0.9867862462997437
1045,3,75,1,earlier,0.9931789040565491
1045,4,113,1,earlier,0.9869825839996338
1044,1,14,1,earlier,0.9811871647834778
1044,2,38,1,earlier,0.9869155287742615
1044,3,75,1,earlier,0.9929112792015076
1044,4,113,1,earlier,0.9891746640205383
1043,1,14,1,earlier,0.9817271828651428
1043,2,38,1,earlier,0.9823397994041443
1043,3,75,1,earlier,0.9923368096351624
1043,4,113,1,earlier,0.9833586812019348
1042,1,14,1,earlier,0.9819665551185608
1042,2,38,1,earlier,0.9851250052452087
1042,3,75,1,earlier,0.9929376244544983
1042,4,113,1,earlier,0.9789299368858337
1041,1,14,1,earlier,0.9815528392791748
1041,2,38,1,earlier,0.9882515668869019
1041,3,75,1,earlier,0.9933996796607971
1041,4,113,1,earlier,0.9817882776260376
1040,1,14,1,earlier,0.9797772169113159
1040,2,38,1,earlier,0.9891895651817322
1040,3,75,1,earlier,0.9927118420600891
1040,4,113,1,earlier,0.9859389066696167
1039,1,14,1,earlier,0.9812427759170532
1039,2,38,1,earlier,0.9893653392791748
1039,3,75,1,earlier,0.9903480410575867
1039,4,113,1,earlier,0.9824004173278809
1038,1,14,1,earlier,0.9813192486763
1038,2,38,1,earlier,0.9883092045783997
1038,3,75,1,earlier,0.9917390942573547
1038,4,113,1,earlier,0.9750097990036011
1037,1,14,1,earlier,0.9806908369064331
1037,2,38,1,earlier,0.9865447282791138
1037,3,75,1,earlier,0.9911479353904724
1037,4,113,1,earlier,0.9818764328956604
1036,1,14,1,earlier,0.9816424250602722
1036,2,38,1,earlier,0.9881188273429871
1036,3,75,1,earlier,0.9903594851493835
1036,4,113,1,earlier,0.9838985800743103
1035,1,14,1,earlier,0.9811252355575562
1035,2,38,1,earlier,0.9869216680526733
1035,3,75,1,earlier,0.9906079769134521
1035,4,113,1,earlier,0.984150767326355
1034,1,14,1,earlier,0.981299102306366
1034,2,38,1,earlier,0.9861662983894348
1034,3,75,1,earlier,0.9899105429649353
1034,4,113,1,earlier,0.9869820475578308
1033,1,14,1,earlier,0.985704243183136
1033,2,38,1,earlier,0.9901460409164429
1033,3,75,1,earlier,0.9916501641273499
1033,4,113,1,earlier,0.9806108474731445
1032,1,14,1,earlier,0.9845046997070312
1032,2,38,1,earlier,0.9900060296058655
1032,3,75,1,earlier,0.991362988948822
1032,4,113,1,earlier,0.9762235283851624
1031,1,14,1,earlier,0.9824174046516418
1031,2,38,1,earlier,0.9876264929771423
1031,3,75,1,earlier,0.9913027882575989
1031,4,113,1,earlier,0.9699298143386841
1030,1,14,1,earlier,0.9827542304992676
1030,2,38,1,earlier,0.9792314767837524
1030,3,75,1,earlier,0.9910491704940796
1030,4,113,1,earlier,0.9837895631790161
1029,1,14,1,earlier,0.9843639731407166
1029,2,38,1,earlier,0.9856635332107544
1029,3,75,1,earlier,0.9910017251968384
1029,4,113,1,earlier,0.9821289777755737
1028,1,14,1,earlier,0.9812982678413391
1028,2,38,1,earlier,0.9717657566070557
1028,3,75,1,earlier,0.9919156432151794
1028,4,113,1,earlier,0.9758552312850952
1027,1,14,1,earlier,0.9818616509437561
1027,2,38,1,earlier,0.9663466811180115
1027,3,75,1,earlier,0.9927343726158142
1027,4,113,1,earlier,0.9718651175498962
1026,1,14,1,earlier,0.9826287627220154
1026,2,38,1,earlier,0.9789400100708008
1026,3,75,1,earlier,0.9923490881919861
1026,4,113,1,earlier,0.9866859316825867
1025,1,14,1,earlier,0.9835982322692871
1025,2,38,1,earlier,0.9838257431983948
1025,3,75,1,earlier,0.9913243651390076
1025,4,113,1,earlier,0.9849960207939148
1024,1,14,1,earlier,0.9805564880371094
1024,2,38,1,earlier,0.9871388077735901
1024,3,75,1,earlier,0.990526020526886
1024,4,113,1,earlier,0.9805091619491577
1023,1,14,1,earlier,0.9835374355316162
1023,2,38,1,earlier,0.9846899509429932
1023,3,75,1,earlier,0.989733099937439
1023,4,113,1,earlier,0.9794392585754395
1022,1,14,1,earlier,0.9803555607795715
1022,2,38,1,earlier,0.9859520196914673
1022,3,75,1,earlier,0.9903537034988403
1022,4,113,1,earlier,0.9803351163864136
1021,1,14,1,earlier,0.9807506799697876
1021,2,38,1,earlier,0.9826570153236389
1021,3,75,1,earlier,0.9903607964515686
1021,4,113,1,earlier,0.982444703578949
1020,1,14,1,earlier,0.9825850129127502
1020,2,38,1,earlier,0.9797645807266235
1020,3,75,1,earlier,0.9923545122146606
1020,4,113,1,earlier,0.9850550293922424
1019,1,14,1,earlier,0.9838209748268127
1019,2,38,1,earlier,0.9766042232513428
1019,3,75,1,earlier,0.9919232726097107
1019,4,113,1,earlier,0.9778012037277222
1018,1,14,1,earlier,0.9878910183906555
1018,2,38,1,earlier,0.9806693196296692
1018,3,75,1,earlier,0.9918354153633118
1018,4,113,1,earlier,0.9753827452659607
1017,1,14,1,earlier,0.9881150126457214
1017,2,38,1,earlier,0.9787874817848206
1017,3,75,1,earlier,0.9925053715705872
1017,4,113,1,earlier,0.9765718579292297
1016,1,14,1,earlier,0.988767147064209
1016,2,38,1,earlier,0.9770587086677551
1016,3,75,1,earlier,0.990155041217804
1016,4,113,1,earlier,0.9769983291625977
1015,1,14,1,earlier,0.986577570438385
1015,2,38,1,earlier,0.9788045883178711
1015,3,75,1,earlier,0.9877005219459534
1015,4,113,1,earlier,0.9804669618606567
1014,1,14,1,earlier,0.9824607372283936
1014,2,38,1,earlier,0.9711517691612244
1014,3,75,1,earlier,0.9867649674415588
1014,4,113,1,earlier,0.9847379326820374
1013,1,14,1,earlier,0.9826133847236633
1013,2,38,1,earlier,0.9630381464958191
1013,3,75,1,earlier,0.9868758320808411
1013,4,113,1,earlier,0.9851260185241699
1012,1,14,1,earlier,0.9869129657745361
1012,2,38,1,earlier,0.9738219976425171
1012,3,75,1,earlier,0.9882835745811462
1012,4,113,1,earlier,0.9880300164222717
1011,1,14,1,earlier,0.9858003854751587
1011,2,38,1,earlier,0.9847410321235657
1011,3,75,1,earlier,0.9875590801239014
1011,4,113,1,earlier,0.9848364591598511
1010,1,14,1,earlier,0.9855531454086304
1010,2,38,1,earlier,0.98126620054245
1010,3,75,1,earlier,0.9878149628639221
1010,4,113,1,earlier,0.9824113249778748
1009,1,14,1,earlier,0.9850513935089111
1009,2,38,1,earlier,0.982769787311554
1009,3,75,1,earlier,0.9893011450767517
1009,4,113,1,earlier,0.9824982285499573
1008,1,14,1,earlier,0.9853054285049438
1008,2,38,1,earlier,0.975111186504364
1008,3,75,1,earlier,0.9903954267501831
1008,4,113,1,earlier,0.9845660924911499
1007,1,14,1,earlier,0.9842498302459717
1007,2,38,1,earlier,0.9893525838851929
1007,3,75,1,earlier,0.9893801808357239
1007,4,113,1,earlier,0.9803180694580078
1006,1,14,1,earlier,0.9821534752845764
1006,2,38,1,earlier,0.9825885891914368
1006,3,75,1,earlier,0.9903997778892517
1006,4,113,1,earlier,0.9717730283737183
1005,1,14,1,earlier,0.9823964238166809
1005,2,38,1,earlier,0.979935884475708
1005,3,75,1,earlier,0.9914336800575256
1005,4,113,1,earlier,0.9751439690589905
1004,1,14,1,earlier,0.9830589294433594
1004,2,38,1,earlier,0.983071506023407
1004,3,75,1,earlier,0.9917927980422974
1004,4,113,1,earlier,0.9754163026809692
1003,1,14,1,earlier,0.9814844727516174
1003,2,38,1,earlier,0.9864485263824463
1003,3,75,1,earlier,0.9905019402503967
1003,4,113,1,earlier,0.9715996384620667
1002,1,14,1,earlier,0.9866584539413452
1002,2,38,1,earlier,0.9827970266342163
1002,3,75,1,earlier,0.9908462166786194
1002,4,113,1,earlier,0.9885191321372986
1001,1,14,1,earlier,0.9859046339988708
1001,2,38,1,earlier,0.9782918691635132
1001,3,75,1,earlier,0.9911442995071411
1001,4,113,1,earlier,0.9859392046928406
1000,1,14,1,earlier,0.9857041239738464
1000,2,38,1,earlier,0.9785188436508179
1000,3,75,1,earlier,0.9899031519889832
1000,4,113,1,earlier,0.9851713180541992
999,1,14,1,earlier,0.9833441972732544
999,2,38,1,earlier,0.9840303659439087
999,3,75,1,earlier,0.992103099822998
999,4,113,1,earlier,0.9853524565696716
998,1,14,1,earlier,0.9815133213996887
998,2,38,1,earlier,0.9842798113822937
998,3,75,1,earlier,0.9923319220542908
998,4,113,1,earlier,0.9831528663635254
997,1,14,1,earlier,0.981266975402832
997,2,38,1,earlier,0.9754911065101624
997,3,75,1,earlier,0.9905215501785278
997,4,113,1,earlier,0.9778780937194824
996,1,14,1,earlier,0.9811810255050659
996,2,38,1,earlier,0.977174699306488
996,3,75,1,earlier,0.9886451959609985
996,4,113,1,earlier,0.9837285280227661
995,1,14,1,earlier,0.9820302128791809
995,2,38,1,earlier,0.978177547454834
995,3,75,1,earlier,0.9902802109718323
995,4,113,1,earlier,0.9746739268302917
994,1,14,1,earlier,0.9802852272987366
994,2,38,1,earlier,0.9763845801353455
994,3,75,1,earlier,0.9893914461135864
994,4,113,1,earlier,0.9761860370635986
993,1,14,1,earlier,0.9813874959945679
993,2,38,1,earlier,0.9765844941139221
993,3,75,1,earlier,0.9910942316055298
993,4,113,1,earlier,0.9863466024398804
992,1,14,1,earlier,0.9844455718994141
992,2,38,1,earlier,0.974544882774353
992,3,75,1,earlier,0.991665780544281
992,4,113,1,earlier,0.9845770001411438
991,1,14,1,earlier,0.9836714267730713
991,2,38,1,earlier,0.9778274893760681
991,3,75,1,earlier,0.9921082854270935
991,4,113,1,earlier,0.9874802827835083
990,1,14,1,earlier,0.9830635786056519
990,2,38,1,earlier,0.9850170612335205
990,3,75,1,earlier,0.9930835962295532
990,4,113,1,earlier,0.97576904296875
989,1,14,1,earlier,0.9834742546081543
989,2,38,1,earlier,0.9855979084968567
989,3,75,1,earlier,0.9917443990707397
989,4,113,1,earlier,0.9856975078582764
988,1,14,1,earlier,0.9833089113235474
988,2,38,1,earlier,0.9804548025131226
988,3,75,1,earlier,0.987553060054779
988,4,113,1,earlier,0.9855223298072815
987,1,14,1,earlier,0.9815433025360107
987,2,38,1,earlier,0.9857565760612488
987,3,75,1,earlier,0.9870392084121704
987,4,113,1,earlier,0.9872176647186279
986,1,14,1,earlier,0.9793051481246948
986,2,38,1,earlier,0.9879270195960999
986,3,75,1,earlier,0.984660804271698
986,4,113,1,earlier,0.9797558784484863
985,1,14,1,earlier,0.9803873896598816
985,2,38,1,earlier,0.9846115708351135
985,3,75,1,earlier,0.9845342636108398
985,4,113,1,earlier,0.9836428761482239
984,1,14,1,earlier,0.979854166507721
984,2,38,1,earlier,0.9796098470687866
984,3,75,1,earlier,0.9865853786468506
984,4,113,1,earlier,0.9878457188606262
983,1,14,1,earlier,0.9825108051300049
983,2,38,1,earlier,0.9862928986549377
983,3,75,1,earlier,0.9866883158683777
983,4,113,1,earlier,0.9888257384300232
982,1,14,1,earlier,0.9811283349990845
982,2,38,1,earlier,0.9831294417381287
982,3,75,1,earlier,0.9849345088005066
982,4,113,1,earlier,0.9858222007751465
981,1,14,1,earlier,0.9815462827682495
981,2,38,1,earlier,0.9810314774513245
981,3,75,1,earlier,0.9874804019927979
981,4,113,1,earlier,0.9821808934211731
980,1,14,1,earlier,0.9807379245758057
980,2,38,1,earlier,0.9832520484924316
980,3,75,1,earlier,0.9874611496925354
980,4,113,1,earlier,0.9862561821937561
979,1,14,1,earlier,0.9809186458587646
979,2,38,1,earlier,0.9830250144004822
979,3,75,1,earlier,0.9893375635147095
979,4,113,1,earlier,0.9882920980453491
978,1,14,1,earlier,0.9806110262870789
978,2,38,1,earlier,0.9878025054931641
978,3,75,1,earlier,0.9910979270935059
978,4,113,1,earlier,0.9896528124809265
977,1,14,1,earlier,0.9825612902641296
977,2,38,1,earlier,0.99029141664505
977,3,75,1,earlier,0.9861665964126587
977,4,113,1,earlier,0.9845247268676758
976,1,14,1,earlier,0.9809912443161011
976,2,38,1,earlier,0.9883443117141724
976,3,75,1,earlier,0.9903862476348877
976,4,113,1,earlier,0.9829527139663696
975,1,14,1,earlier,0.9809423685073853
975,2,38,1,earlier,0.983209490776062
975,3,75,1,earlier,0.9885437488555908
975,4,113,1,earlier,0.9740228056907654
974,1,14,1,earlier,0.9814846515655518
974,2,38,1,earlier,0.9847837090492249
974,3,75,1,earlier,0.9879313111305237
974,4,113,1,earlier,0.9728444814682007
973,1,14,1,earlier,0.9817090034484863
973,2,38,1,earlier,0.9837422370910645
973,3,75,1,earlier,0.9878567457199097
973,4,113,1,earlier,0.9806374311447144
972,1,14,1,earlier,0.981301486492157
972,2,38,1,earlier,0.9808045625686646
972,3,75,1,earlier,0.990226686000824
972,4,113,1,earlier,0.9827660322189331
971,1,14,1,earlier,0.9810320138931274
971,2,38,1,earlier,0.9844292402267456
971,3,75,1,earlier,0.9901368021965027
971,4,113,1,earlier,0.9848493337631226
970,1,14,1,earlier,0.9825670123100281
970,2,38,1,earlier,0.978514552116394
970,3,75,1,earlier,0.9888569712638855
970,4,113,1,earlier,0.9846023917198181
969,1,14,1,earlier,0.9821446537971497
969,2,38,1,earlier,0.9849927425384521
969,3,75,1,earlier,0.9896899461746216
969,4,113,1,earlier,0.9812589883804321
968,1,14,1,earlier,0.9824285507202148
968,2,38,1,earlier,0.9843971133232117
968,3,75,1,earlier,0.9854437112808228
968,4,113,1,earlier,0.9818006157875061
967,1,14,1,earlier,0.9816973209381104
967,2,38,1,earlier,0.9877265095710754
967,3,75,1,earlier,0.9896641969680786
967,4,113,1,earlier,0.9869815707206726
966,1,14,1,earlier,0.980742335319519
966,2,38,1,earlier,0.9788950681686401
966,3,75,1,earlier,0.9829827547073364
966,4,113,1,earlier,0.9865924715995789
965,1,14,1,earlier,0.9810541868209839
965,2,38,1,earlier,0.9793403744697571
965,3,75,1,earlier,0.9765931963920593
965,4,113,1,earlier,0.985481858253479
964,1,14,1,earlier,0.9783582091331482
964,2,38,1,earlier,0.9748726487159729
964,3,75,1,earlier,0.9827025532722473
964,4,113,1,earlier,0.9852547645568848
963,1,14,1,earlier,0.9788059592247009
963,2,38,1,earlier,0.9823893904685974
963,3,75,1,earlier,0.9833287000656128
963,4,113,1,earlier,0.9858030080795288
962,1,14,1,earlier,0.9813212156295776
962,2,38,1,earlier,0.9757530093193054
962,3,75,1,earlier,0.9837626218795776
962,4,113,1,earlier,0.9868212938308716
961,1,14,1,earlier,0.9675484895706177
961,2,38,1,earlier,0.9825766086578369
961,3,75,1,earlier,0.9870429039001465
961,4,113,1,earlier,0.9868800640106201
960,1,14,1,earlier,0.963475227355957
960,2,38,1,earlier,0.9830861687660217
960,3,75,1,earlier,0.9859867095947266
960,4,113,1,earlier,0.9866898655891418
959,1,14,1,earlier,0.9806336760520935
959,2,38,1,earlier,0.987942636013031
959,3,75,1,earlier,0.9910114407539368
959,4,113,1,earlier,0.9864813685417175
958,1,14,1,earlier,0.9793898463249207
958,2,38,1,earlier,0.9905762076377869
958,3,75,1,earlier,0.988500714302063
958,4,113,1,earlier,0.9877341389656067
957,1,14,1,earlier,0.9799548387527466
957,2,38,1,earlier,0.9861584305763245
957,3,75,1,earlier,0.988442599773407
957,4,113,1,earlier,0.98650723695755
956,1,14,1,earlier,0.9816034436225891
956,2,38,1,earlier,0.9890522360801697
956,3,75,1,earlier,0.9849451780319214
956,4,113,1,earlier,0.9870398044586182
955,1,14,1,earlier,0.9830005764961243
955,2,38,1,earlier,0.9855725765228271
955,3,75,1,earlier,0.9875978231430054
955,4,113,1,earlier,0.9869137406349182
954,1,14,1,earlier,0.9841314554214478
954,2,38,1,earlier,0.9867860674858093
954,3,75,1,earlier,0.9694573879241943
954,4,113,1,earlier,0.986585259437561
953,1,14,1,earlier,0.9830111861228943
953,2,38,1,earlier,0.9879514575004578
953,3,75,1,earlier,0.980128824710846
953,4,113,1,earlier,0.985549807548523
952,1,14,1,earlier,0.9828965663909912
952,2,38,1,earlier,0.9876260757446289
952,3,75,1,earlier,0.9854705929756165
952,4,113,1,earlier,0.9863527417182922
951,1,14,1,earlier,0.9794157147407532
951,2,38,1,earlier,0.9871383309364319
951,3,75,1,earlier,0.9777299761772156
951,4,113,1,earlier,0.9864567518234253
950,1,14,1,earlier,0.9754606485366821
950,2,38,1,earlier,0.985954225063324
950,3,75,1,earlier,0.965015172958374
950,4,113,1,earlier,0.9856394529342651
949,1,14,1,earlier,0.9750874042510986
949,2,38,1,earlier,0.9852946996688843
949,3,75,1,earlier,0.9818508625030518
949,4,113,1,earlier,0.9872824549674988
948,1,14,1,earlier,0.9756361842155457
948,2,38,1,earlier,0.9902077913284302
948,3,75,1,earlier,0.9792738556861877
948,4,113,1,earlier,0.9872686266899109
947,1,14,1,earlier,0.9798401594161987
947,2,38,1,earlier,0.9914543032646179
947,3,75,1,earlier,0.9672273993492126
947,4,113,1,earlier,0.9873692989349365
946,1,14,1,earlier,0.979631781578064
946,2,38,1,earlier,0.9857800006866455
946,3,75,1,earlier,0.9625268578529358
946,4,113,1,earlier,0.9866146445274353
945,1,14,1,earlier,0.9769574999809265
945,2,38,1,earlier,0.9819243550300598
945,3,75,1,earlier,0.9711953997612
945,4,113,1,earlier,0.9878456592559814
944,1,14,1,earlier,0.9791811108589172
944,2,38,1,earlier,0.9877886772155762
944,3,75,1,earlier,0.9474891424179077
944,4,113,1,earlier,0.9873977899551392
943,1,14,1,earlier,0.979422390460968
943,2,38,1,earlier,0.9832315444946289
943,3,75,1,earlier,0.9574353694915771
943,4,113,1,earlier,0.985739529132843
942,1,14,1,earlier,0.9807126522064209
942,2,38,1,earlier,0.984139084815979
942,3,75,1,earlier,0.9722509980201721
942,4,113,1,earlier,0.9868000745773315
941,1,14,1,earlier,0.980478823184967
941,2,38,1,earlier,0.9704799056053162
941,3,75,1,earlier,0.9537510275840759
941,4,113,1,earlier,0.9861904978752136
940,1,14,1,earlier,0.9791743755340576
940,2,38,1,earlier,0.9850122928619385
940,3,75,1,earlier,0.9623039960861206
940,4,113,1,earlier,0.984819233417511
939,1,14,1,earlier,0.9792409539222717
939,2,38,1,earlier,0.9669929146766663
939,3,75,1,earlier,0.946546733379364
939,4,113,1,earlier,0.9857271313667297
938,1,14,1,earlier,0.9771672487258911
938,2,38,1,earlier,0.9796779155731201
938,3,75,1,earlier,
938,4,113,1,earlier,0.9844014644622803
937,1,14,1,earlier,0.9776792526245117
937,2,38,1,earlier,0.9936804175376892
937,3,75,1,earlier,
937,4,113,1,earlier,0.985302746295929
936,1,14,1,earlier,0.976987361907959
936,2,38,1,earlier,0.9913845658302307
936,3,75,1,earlier,
936,4,113,1,earlier,0.9839250445365906
935,1,14,1,earlier,0.9775401949882507
935,2,38,1,earlier,0.9882585406303406
935,3,75,1,earlier,
935,4,113,1,earlier,0.9859855771064758
934,1,14,1,earlier,0.978972315788269
934,2,38,1,earlier,0.989643394947052
934,3,75,1,earlier,
934,4,113,1,earlier,0.9855346083641052
933,1,14,1,earlier,0.9797345995903015
933,2,38,1,earlier,0.9888755679130554
933,3,75,1,earlier,
933,4,113,1,earlier,0.9858664870262146
932,1,14,1,earlier,0.9810464382171631
932,2,38,1,earlier,0.9863641858100891
932,3,75,1,earlier,
932,4,113,1,earlier,0.9863759279251099
931,1,14,1,earlier,0.9805627465248108
931,2,38,1,earlier,0.9856771230697632
931,3,75,1,earlier,
931,4,113,1,earlier,0.9864806532859802
930,1,14,1,earlier,0.9803827404975891
930,2,38,1,earlier,0.9886601567268372
930,3,75,1,earlier,
930,4,113,1,earlier,0.9869962930679321
929,1,14,1,earlier,0.9809371829032898
929,2,38,1,earlier,0.9822013974189758
929,3,75,1,earlier,
929,4,113,1,earlier,0.9867302179336548
928,1,14,1,earlier,0.9808898568153381
928,2,38,1,earlier,0.9680193066596985
928,3,75,1,earlier,
928,4,113,1,earlier,0.987797737121582
927,1,14,1,earlier,0.9829137325286865
927,2,38,1,earlier,0.982022225856781
927,3,75,1,earlier,
927,4,113,1,earlier,0.9862427711486816
926,1,14,1,earlier,0.983740508556366
926,2,38,1,earlier,0.9829602241516113
926,3,75,1,earlier,
926,4,113,1,earlier,0.98562091588974
925,1,14,1,earlier,0.9833552837371826
925,2,38,1,earlier,0.9177327156066895
925,3,75,1,earlier,
925,4,113,1,earlier,0.9860882759094238
924,1,14,1,earlier,0.9381019473075867
924,2,38,1,earlier,0.96966552734375
